BusinessEntityID,PersonType,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,EmailPromotion,AdditionalContactInfo,Demographics,rowguid,ModifiedDate
769,SC,0,Mr.,Ryan,,Danner,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",748C5ACA-D021-4B7D-BED0-905DB7497D89,00:00.0
771,SC,0,Mr.,Mike,,Danseglio,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",4DC82108-E043-418B-8A54-7F3D4E600C9B,00:00.0
773,SC,0,Ms.,Megan,N.,Davis,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",1FED9B9B-5398-4DEC-8454-90B2844BA2AA,00:00.0
775,SC,0,Sr.,Alvaro,,De Matos Miranda Filho,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",F5C85E68-C674-4DDE-A7BF-583F08B1936A,00:00.0
777,SC,0,Mr.,Jose,,De Oliveira,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3E7D3DD6-5027-4BA7-9A77-4DC413F24E86,00:00.0
779,SC,0,Mr.,Jacob,N.,Dean,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",366627CC-57CD-4F6B-A248-468D11F59173,00:00.0
781,SC,0,Mr.,Alexander,J.,Deborde,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",49E1AFE9-FEFC-40A7-808C-214CBDD79EFB,00:00.0
783,SC,0,Ms.,Barbara,S.,Decker,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",027E39F9-5466-438E-8A90-02FA366D7C6C,00:00.0
785,SC,0,Mr.,Kirk,,DeGrasse,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",6BD6792C-8834-4725-B45D-A277C57958E2,00:00.0
787,SC,0,Ms.,Aidan,,Delaney,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",0DAF75FD-4C86-4E43-B6BA-FB9830C4135F,00:00.0
789,SC,0,Mr.,Stefan,,Delmarco,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",14A72F97-3D24-42E4-AAD4-CD8B0B5EC9E1,00:00.0
791,SC,0,Mr.,Shawn,R.,Demicell,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",BE9FA09C-D5DF-49BB-A10C-AC989672E483,00:00.0
793,SC,0,Ms.,Della,F.,Demott Jr,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",0335F445-4AFA-4DBF-88E7-98429A34540C,00:00.0
795,SC,0,Mr.,Bruno,,Deniut,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",945A67E6-CAC2-47D8-8B7E-569DEFA040D5,00:00.0
797,SC,0,Ms.,Helen,J.,Dennis,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",4409E074-05F8-43EC-97C0-58EDAF8E7B89,00:00.0
799,SC,0,Mr.,Prashanth,,Desai,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3A9C3CB6-1A91-4AB2-AB16-A65AA6EB9CAE,00:00.0
801,SC,0,Ms.,Bev,L.,Desalvo,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3CBB4C2B-9BA6-4FE1-AB04-06F6195A571F,00:00.0
803,SC,0,Ms.,Brenda,,Diaz,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3B346F3B-0706-4A79-964A-D33446EA693A,00:00.0
805,SC,0,Ms.,Gabriele,,Dickmann,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",4D3BDBA2-A575-4520-B9CD-19C3240A1595,00:00.0
807,SC,0,Ms.,Holly,,Dickson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",A9823A48-8715-4635-99C2-E5106983F0A4,00:00.0
809,SC,0,Mr.,Dick,,Dievendorff,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",8ED8C1DA-9A33-48A8-8473-B47085EA6772,00:00.0
811,SC,0,Mr.,Rudolph,J.,Dillon,Sr.,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",8D3BF552-B9DD-43D5-B4E3-727D7B2EF9FB,00:00.0
813,SC,0,Mr.,Andrew,,Dixon,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",4B60B9E7-9275-486C-816C-563A5869B786,00:00.0
815,SC,0,Mr.,Blaine,,Dockter,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",C5A18908-0DA8-43D4-95A6-27DA0D22D5C9,00:00.0
817,SC,0,Ms.,Cindy,M.,Dodd,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3E0ED174-68E8-4A5B-9C05-6C55F4849A37,00:00.0
819,SC,0,Mr.,John,T.,Donovan,Jr.,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",EC1FB547-F0C4-457E-8998-D3ECBD5A9A2C,00:00.0
821,SC,0,Ms.,Patricia,,Doyle,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",B27D4EAC-209C-4940-BFA8-57C90A938FC0,00:00.0
823,SC,0,Mr.,Gerald,M.,Drury,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",7F0C126C-FA81-456D-A2E2-9DB418BF2D37,00:00.0
825,SC,0,Mr.,Gary,T.,Drury,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",D5E4DFBD-81CA-47AA-A3CA-97E974C31334,00:00.0
827,SC,0,Mr.,Reuben,,D'sa,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",E0BDA6CF-EFD4-440F-873A-ECA707F6D474,00:00.0
829,SC,0,Mr.,Ed,,Dudenhoefer,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",BB198792-853E-495F-A186-BB04EF68C566,00:00.0
831,SC,0,Mr.,Bernard,,Duerr,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",F22DD3D1-EC3A-479C-B5B1-7250E4668F34,00:00.0
833,SC,0,Ms.,Tish,R.,Duff,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",2AB2C6FE-C649-4BB0-B861-9F3098060B2F,00:00.0
835,SC,0,Sr.,Adrian,,Dumitrascu,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",37109ABD-952F-435A-B5EA-C7A1CBD41801,00:00.0
837,SC,0,Mr.,Bart,,Duncan,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",8606A98E-A480-412A-98AA-6CE99295D9B1,00:00.0
839,SC,0,Mr.,Maciej,,Dusza,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",06941E78-D1B9-4EEF-9BB5-E28A5AD6F269,00:00.0
841,SC,0,Ms.,Shelley,,Dyck,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",9DFE5A5A-800C-43EB-A8D0-21D142F4D35B,00:00.0
843,SC,0,Ms.,Linda,R.,Ecoffey,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",14376057-098B-413D-8980-BEEED85F022F,00:00.0
845,SC,0,Ms.,Carla,L.,Eldridge,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",9F63941A-82F2-4254-857C-D69880AA99BC,00:00.0
847,SC,0,Ms.,Carol,B.,Elliott,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",7A23FA52-B434-4AEC-A1CB-B098F163FCD0,00:00.0
849,SC,0,Ms.,Shannon,P.,Elliott,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",A99ABE00-EC27-4F0C-BAAE-C63456944B61,00:00.0
851,SC,0,Ms.,Jauna,E.,Elson,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",2884D7D6-747B-473E-9910-E44E3B4DB300,00:00.0
853,SC,0,Mr.,Michael,,Emanuel,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",4270FF35-5CD9-43A2-BC56-C4862D34F32F,00:00.0
855,SC,0,Mr.,Terry,,Eminhizer,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",BD0D5959-B717-4A95-A90F-F16E5FA118EC,00:00.0
857,SC,0,Mr.,John,,Emory,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",46D8141F-65D3-40EA-BE3D-8A1747C27923,00:00.0
859,SC,0,Ms.,Gail,,Erickson,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",B66B678C-3E52-4105-817F-C9832F41B884,00:00.0
861,SC,0,Mr.,Mark,B,Erickson,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",6EC8593F-F21D-4ADF-AB22-5D0AA1710E27,00:00.0
863,SC,0,Ms.,Martha,R.,Espinoza,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",F8959DE4-34A5-47FC-A70F-4F2ED6C9283A,00:00.0
865,SC,0,Ms.,Julie,P.,Estes,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",1E1EC6E1-A1D5-4BCA-9C9E-208AECD6C313,00:00.0
867,SC,0,Sra.,Janeth,,Esteves,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",F856D984-5AA3-4C73-9F58-B97E7E715371,00:00.0
869,SC,0,Ms.,Twanna,R.,Evans,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",AE3C7E11-A25E-40E2-83B3-C2CFA61C4398,00:00.0
871,SC,0,Ms.,Ann,R.,Evans,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",B52B85BD-7903-4A1E-B215-072A3DEAE7E1,00:00.0
873,SC,0,Mr.,John,,Evans,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",C1C5773F-6FBC-4636-BF03-96E804CD6A7C,00:00.0
875,SC,0,Mr.,Marc,,Faeber,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",EBF40090-1B25-40D2-A890-DDF37F814CAA,00:00.0
877,SC,0,Mr.,Fadi,,Fakhouri,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",B2DF4B83-4EDA-4EBD-9924-8739A7BAE2C9,00:00.0
879,SC,0,Ms.,Carolyn,,Farino,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",F46A3A00-AB39-4ED6-AD93-A0CB1C7C065C,00:00.0
881,SC,0,Ms.,Geri,P.,Farrell,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",459895F2-25CA-4B0E-A404-5435E1263ECC,00:00.0
883,SC,0,Ms.,Hanying,,Feng,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",40C40BC4-B47C-42BA-A907-DE905100615F,00:00.0
885,SC,0,Ms.,Rhoda,J.,Finley,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",FF0C8B0F-9356-4D16-994D-2B1BEBB0CC80,00:00.0
887,SC,0,Mr.,Duane,R.,Fitzgerald,Jr.,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",CCA34D47-2995-4E4C-BEC5-1E176758A79A,00:00.0
889,SC,0,Mr.,James,,Fine,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",638E90E1-5B29-4BC9-A4E6-BD65533A4B7A,00:00.0
891,SC,0,Ms.,Kathie,,Flood,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",C28FB5E2-141D-48B0-8840-D35D984698F1,00:00.0
893,SC,0,Mr.,Jay,,Fluegel,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",79F1FDF3-51A6-4665-A386-14BE6411DB03,00:00.0
895,SC,0,Ms.,Kelly,,Focht,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",25B7E2AF-7485-40FC-93E4-9A6C6816B40E,00:00.0
897,SC,0,Mr.,Jeffrey,L.,Ford,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",D953F87F-5433-41F3-A7B0-32AA6E9AA01D,00:00.0
899,SC,0,Mr.,Garth,,Fort,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",BFA8E1B8-9ABB-4842-9710-7E17B9A28348,00:00.0
901,SC,0,Ms.,Dorothy,J.,Fox,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",E4CBB1EC-77DE-4708-80BF-0AAD4C944A72,00:00.0
903,SC,0,Ms.,Judith,B.,Frazier,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",AD1F11BC-63CC-4A61-BF3B-5B2D83515AE2,00:00.0
905,SC,0,Mr.,John,,Fredericksen,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",AB39C90F-FB62-4C1E-B2BD-8378E5C306BB,00:00.0
907,SC,0,Ms.,Susan,E.,French,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",7F837621-4620-49ED-9DC1-3B762EA3821B,00:00.0
909,SC,0,Mr.,Liam,J.,Friedland,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3B97FBD6-B364-4EEC-9207-17DF8F387703,00:00.0
911,SC,0,Mr.,Mihail,,Frintu,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",D90A4789-1000-493C-A0EF-6A9863393254,00:00.0
913,SC,0,Mr.,John,,Ford,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",7AB0363A-C2A5-46F6-8D54-49ED1237D8F2,00:00.0
915,SC,0,Mr.,Paul,J.,Fulton,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",CEC65603-F126-4952-A706-6CE95868CEC1,00:00.0
917,SC,0,Mr.,Don,,Funk,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",1E578891-1836-494D-B8E2-C4C85B62A556,00:00.0
919,SC,0,Mr.,Bob,,Gage,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",5670D671-198E-44A7-A4D1-7488A4BA0952,00:00.0
921,SC,0,Ms.,Aldeen,J.,Gallagher,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",FEA2C5D9-7D58-4643-B220-054952B2CB98,00:00.0
923,SC,0,Mr.,Michael,,Galos,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",209ADEE4-B82C-4628-A216-7C41A2C58CB9,00:00.0
925,SC,0,Mr.,Jon,,Ganio,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",A6AE0A24-232F-4163-916B-5FDDDF25E75C,00:00.0
927,SC,0,Ms.,Kathleen,M.,Garza,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",6EB95FDA-0E00-474B-9F8A-8AD24B1BF078,00:00.0
929,SC,0,Mr.,Dominic,P.,Gash,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",195FCEF8-BBB7-4CD0-9D1D-E31B4E3AE084,00:00.0
931,SC,0,Ms.,Janet,M.,Gates,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3D33B6AC-C73F-43CA-9059-A02A5F7C96D6,00:00.0
933,SC,0,Mr.,Orlando,N.,Gee,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",2B396F04-D0F4-4175-9B34-49D9083C2E69,00:00.0
935,SC,0,Mr.,Darren,,Gehring,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",B695BC67-5988-489B-A5AB-FF84FC9FDE7E,00:00.0
937,SC,0,Mr.,Jim,,Geist,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3F0AA68F-506F-4781-94B4-D32148244B3D,00:00.0
939,SC,0,Ms.,Barbara,J.,German,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",AF738035-38E8-455B-B5A0-0854681BC376,00:00.0
941,SC,0,Mr.,Tom,,Getzinger,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",078F4C25-68B1-4957-BB80-05A71B86646E,00:00.0
943,SC,0,Mr.,Leo,,Giakoumakis,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",4857E574-4200-46EE-B775-D7E3F5451C42,00:00.0
945,SC,0,Mr.,Cornett,L.,Gibbens,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",E6013E35-645D-470D-BFF3-CDA1023BC28E,00:00.0
947,SC,0,Mr.,Frances,J.,Giglio,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",64A4271E-5520-4AFF-A9F5-309D7EC139A9,00:00.0
